"CustomerID","Gender","Age","Partner","Dependents","Tenure","MultipleLines","InternetService","OnlineProtect","TechSupport","Streaming","Outage","ContractType","MonthlyCharges","Churn","Pilot","ChurnIn"
"1755-RMCXH","Male",47,"No","No",2,1,"No",0,1,0,"Occasional",1,20.3,"No",0,30
"1760-CAZHT","Male",50,"No","No",25,1,"No",0,1,0,"Occasional",1,20.8,"No",0,29
"1764-VUUMT","Male",59,"No","No",66,1,"DSL",0,1,0,"Occasional",24,19.95,"No",1,24
"1766-GKNMI","Male",50,"No","No",29,2,"5G",0,2,2,"Occasional",1,84.9,"No",1,18
"1767-CJKBA","Male",47,"No","No",66,2,"5G",0,1,0,"Occasional",24,25.1,"No",0,9
"1767-TGTKO","Female",24,"Yes","Yes",8,1,"DSL",0,2,0,"Occasional",1,45.45,"No",0,11
"1768-ZAIFU","Female",66,"No","No",1,0,"5G",0,2,0,"Frequent",1,25.2,"Yes",0,NA
"1769-GRUIK","Female",58,"No","No",18,1,"5G",0,2,0,"Occasional",1,71.1,"No",0,17
"1775-KWJKQ","Male",56,"Yes","Yes",72,2,"5G",3,3,3,"Occasional",24,89.85,"No",1,42
"1776-SPBWV","Female",59,"No","No",34,1,"No",0,1,0,"Occasional",12,20.1,"No",0,14
"1779-PWPMG","Female",68,"Yes","No",72,2,"5G",3,3,3,"Occasional",24,114.65,"No",0,21
"1784-BXEFA","Female",53,"No","No",10,1,"DSL",0,1,0,"Occasional",1,20.55,"No",0,13
"1784-EZDKJ","Male",22,"Yes","No",51,2,"5G",2,2,3,"Occasional",12,106.8,"No",0,31
"1785-BPHTP","Male",50,"Yes","Yes",28,1,"Fiber optic",0,2,1,"Occasional",1,85.45,"No",0,19
"1790-NESIO","Female",46,"No","No",13,1,"No",0,1,0,"Occasional",24,20.4,"No",0,29
"1794-HBQTJ","Female",37,"No","No",1,1,"DSL",1,2,0,"Frequent",1,48.6,"Yes",0,NA
"1794-SWWKL","Male",54,"Yes","Yes",15,2,"DSL",0,3,0,"Occasional",1,59.65,"No",0,22
"1796-JANOW","Female",60,"No","No",2,1,"No",0,1,0,"Occasional",1,19.95,"No",0,16
"1803-BGNBD","Female",63,"No","No",12,1,"DSL",2,3,0,"Occasional",1,54.3,"No",0,19
"1810-MVMAI","Male",63,"Yes","Yes",30,1,"DSL",3,3,0,"Occasional",1,67.6,"No",0,9
"1813-JLKWR","Female",20,"Yes","Yes",64,1,"5G",0,1,0,"Occasional",12,19.8,"No",0,42
"1813-JYWTO","Female",25,"Yes","No",72,2,"Fiber optic",1,2,0,"Occasional",24,80.45,"No",0,5
"1814-DKOLC","Female",22,"No","No",5,2,"No",0,1,0,"Occasional",1,25.45,"No",0,29
"1814-WFGVS","Male",46,"Yes","Yes",72,1,"No",1,3,1,"Occasional",24,48.9,"No",0,21
"1818-ESQMW","Female",38,"No","No",27,1,"Fiber optic",0,3,2,"Occasional",1,89.2,"No",0,6
"1820-DJFPH","Female",20,"Yes","Yes",72,2,"No",0,1,0,"Occasional",24,24.05,"No",0,16
"1820-TQVEV","Male",58,"No","No",1,1,"5G",0,2,0,"Occasional",1,69.55,"Yes",1,NA
"1821-BUCWY","Male",60,"No","No",30,2,"No",1,2,0,"Occasional",24,55.65,"No",0,9
"1830-GGFNM","Male",41,"Yes","Yes",65,2,"5G",3,3,0,"Occasional",24,94.55,"No",0,17
"1832-PEUTS","Male",50,"No","No",62,2,"Fiber optic",0,2,1,"Occasional",24,89.1,"No",0,6
"1833-TCXKK","Male",61,"Yes","No",45,2,"Fiber optic",2,2,3,"Occasional",1,107.75,"No",0,21
"1833-VGRUM","Female",77,"No","No",1,2,"Fiber optic",0,2,0,"Frequent",1,74.2,"Yes",0,NA
"1834-ABKHQ","Female",39,"Yes","Yes",52,1,"DSL",0,2,0,"Occasional",12,50.95,"No",0,22
"1839-UMACK","Male",39,"No","No",42,2,"5G",0,1,0,"Occasional",12,25.05,"No",0,32
"1840-BIUOG","Male",47,"No","No",20,2,"DSL",2,3,1,"Occasional",12,68.7,"No",0,19
"1841-YSJGV","Male",49,"Yes","No",72,2,"Fiber optic",3,3,3,"Occasional",24,109.95,"No",0,42
"1842-EZJMK","Male",57,"Yes","Yes",50,2,"Fiber optic",2,3,3,"Occasional",1,103.7,"Yes",0,NA
"1843-TLSGD","Female",56,"No","No",13,1,"No",0,1,0,"Occasional",24,20.85,"No",0,42
"1845-CSBRZ","Female",66,"Yes","Yes",22,2,"5G",0,2,1,"Occasional",1,85.35,"No",0,5
"1846-XWOQN","Female",65,"No","No",1,1,"5G",0,2,0,"Frequent",1,70.15,"Yes",0,NA
"1849-RJYIG","Female",21,"No","No",8,1,"No",1,2,1,"Occasional",1,60,"No",0,15
"1850-AKQEP","Male",55,"No","No",8,1,"No",0,1,0,"Occasional",1,20.35,"No",0,45
"1853-ARAAQ","Female",43,"No","No",26,0,"5G",0,2,3,"Occasional",1,50.35,"No",1,38
"1853-UDXBW","Male",36,"Yes","Yes",1,1,"Fiber optic",0,2,0,"Frequent",1,70,"Yes",0,NA
"1855-AGAWH","Male",61,"Yes","No",31,1,"No",0,2,3,"Occasional",12,93.8,"No",0,16
"1855-CFULU","Female",81,"No","No",4,1,"No",0,1,0,"Occasional",1,20.05,"No",0,8
"1862-QRWPE","Female",53,"No","No",48,1,"5G",0,1,0,"Occasional",24,20.65,"No",1,58
"1862-SKORY","Female",48,"No","No",40,0,"DSL",2,2,1,"Frequent",1,39.3,"Yes",0,NA
"1866-NXPSP","Female",28,"No","No",36,1,"5G",3,3,2,"Occasional",12,75.55,"No",0,33
"1866-OBPNR","Male",36,"No","No",1,1,"5G",2,2,0,"Occasional",1,74.6,"No",0,39
"1866-RZZQS","Male",69,"No","No",41,2,"Fiber optic",0,2,3,"Frequent",1,98.4,"Yes",0,NA
"1867-BDVFH","Male",33,"Yes","Yes",11,2,"Fiber optic",0,2,0,"Frequent",1,74.35,"Yes",0,NA
"1867-TJHTS","Female",61,"No","No",58,1,"No",1,2,0,"Occasional",1,79.8,"No",0,2
"1871-MOWRM","Male",20,"Yes","No",12,1,"Fiber optic",1,3,0,"Occasional",1,80.85,"Yes",0,NA
"1872-EBWSC","Female",57,"No","No",29,1,"No",0,1,0,"Occasional",12,20.35,"No",0,37
"1875-QIVME","Female",49,"Yes","No",2,2,"5G",0,3,3,"Occasional",1,104.4,"Yes",1,NA
"1877-HKBQX","Female",27,"No","No",11,2,"No",1,3,0,"Occasional",12,54.6,"No",0,14
"1891-FZYSA","Male",85,"Yes","No",69,1,"No",2,2,1,"Frequent",1,89.95,"Yes",0,NA
"1891-QRQSA","Male",77,"Yes","Yes",64,2,"5G",1,3,3,"Occasional",24,111.6,"No",1,58
"1891-UAWWU","Female",84,"Yes","No",20,2,"Fiber optic",0,2,1,"Occasional",1,90.8,"Yes",0,NA
"1894-IGFSG","Female",26,"No","No",22,1,"5G",0,2,3,"Occasional",1,89.25,"Yes",1,NA
"1895-QTKDO","Female",47,"No","No",1,1,"5G",0,2,0,"Occasional",1,43.95,"No",0,3
"1897-OKVMW","Female",61,"Yes","Yes",64,1,"No",3,3,3,"Occasional",24,90.6,"No",0,23
"1899-VXWXM","Male",35,"No","No",48,2,"5G",2,2,3,"Frequent",12,106.1,"Yes",0,NA
"1902-XBTFB","Male",29,"No","Yes",22,1,"Fiber optic",2,2,1,"Occasional",1,89.4,"Yes",0,NA
"1905-OEILC","Female",36,"No","No",1,1,"No",0,1,0,"Occasional",1,19.5,"No",0,14
"1907-UBQFC","Male",84,"No","No",10,1,"5G",2,2,0,"Occasional",1,72.85,"Yes",1,NA
"1907-YLNYW","Male",64,"No","No",8,1,"DSL",1,2,2,"Occasional",1,66.7,"No",0,22
"1910-FMXJM","Female",36,"No","No",36,1,"5G",0,2,2,"Occasional",1,80.4,"No",1,45
"1915-IOFGU","Female",63,"No","No",1,1,"Fiber optic",0,2,0,"Frequent",1,70.5,"Yes",0,NA
"1918-ZBFQJ","Female",35,"No","No",13,1,"5G",2,2,0,"Frequent",1,79.25,"Yes",1,NA
"1919-RTPQD","Male",61,"Yes","Yes",7,1,"DSL",0,2,0,"Occasional",1,44.75,"No",0,39
"1921-KYSAY","Female",37,"No","No",41,2,"5G",0,3,2,"Occasional",12,68.6,"No",0,5
"1925-TIBLE","Female",37,"Yes","No",7,2,"Fiber optic",0,2,1,"Occasional",1,86.5,"Yes",0,NA
"1928-BXYIV","Male",37,"No","No",1,2,"DSL",3,2,0,"Occasional",1,61.15,"No",0,34
"1929-ZCBHE","Male",60,"Yes","Yes",47,0,"DSL",1,3,0,"Occasional",12,40.3,"No",0,28
"1930-BZLHI","Male",50,"No","No",21,1,"No",0,1,0,"Occasional",12,20.35,"No",0,37
"1930-QPBVZ","Male",25,"Yes","Yes",68,1,"No",3,3,2,"Occasional",24,95.1,"No",0,25
"1930-WNXSB","Male",28,"Yes","Yes",58,1,"Fiber optic",2,2,3,"Occasional",1,92.85,"No",0,33
"1934-SJVJK","Male",22,"No","No",1,1,"5G",0,1,0,"Occasional",1,20.15,"Yes",0,NA
"1935-IMVBB","Male",24,"Yes","No",56,1,"Fiber optic",0,2,3,"Occasional",1,89.7,"No",0,1
"1937-OTUKY","Female",39,"No","No",72,2,"5G",1,3,1,"Occasional",24,98.2,"No",1,44
"1941-HOSAM","Male",59,"Yes","Yes",1,1,"Fiber optic",0,2,3,"Occasional",1,90.1,"No",0,8
"1950-KSVVJ","Female",50,"No","No",45,2,"5G",3,3,3,"Occasional",12,113.3,"No",1,51
"1951-IEYXM","Male",44,"Yes","Yes",72,2,"DSL",3,3,3,"Occasional",24,90.6,"No",0,23
"1952-DVVSW","Female",21,"Yes","No",10,1,"No",0,1,0,"Occasional",12,20.1,"No",0,27
"1958-RNRKS","Male",38,"Yes","No",30,2,"5G",0,2,0,"Occasional",1,49.9,"No",0,34
"1960-UYCNN","Male",63,"No","No",10,2,"5G",2,2,2,"Occasional",1,95.25,"No",0,37
"1963-VAUKV","Female",58,"No","No",1,1,"No",0,1,0,"Occasional",1,20.4,"Yes",0,NA
"1964-SVLEA","Male",22,"No","No",20,1,"5G",0,1,0,"Occasional",12,19.7,"No",0,36
"1965-DDBWU","Male",58,"No","No",16,2,"Fiber optic",0,3,2,"Occasional",1,89.05,"Yes",0,NA
"1970-KKFWL","Female",44,"No","No",35,2,"5G",0,1,0,"Occasional",24,23.3,"No",0,6
"1971-DTCZB","Female",30,"Yes","No",72,2,"DSL",3,3,3,"Occasional",24,90.95,"No",0,39
"1980-KXVPM","Female",68,"No","No",3,2,"Fiber optic",0,2,0,"Occasional",1,75.05,"Yes",0,NA
"1981-INRFU","Female",27,"No","No",2,1,"Fiber optic",0,2,1,"Frequent",1,79.75,"Yes",0,NA
"1982-FEBTD","Female",62,"No","No",23,2,"5G",0,1,0,"Occasional",24,25.6,"No",1,35
"1984-FCOWB","Female",32,"Yes","No",70,2,"Fiber optic",2,3,3,"Occasional",12,109.5,"Yes",0,NA
"1984-GPTEH","Female",44,"No","No",29,2,"5G",0,1,0,"Occasional",1,25.15,"No",1,69
"1985-MBRYP","Female",19,"No","No",43,1,"No",0,1,0,"Occasional",24,19.65,"No",0,27
"1986-PHGZF","Male",77,"No","No",18,2,"DSL",3,2,0,"Occasional",1,58.4,"No",0,7
"1989-PRJHP","Male",90,"Yes","No",27,2,"DSL",0,2,0,"Occasional",1,75.5,"Yes",0,NA
"1991-VOPLL","Female",19,"No","No",9,1,"No",0,1,0,"Occasional",1,19.05,"No",0,1
"1996-DBMUS","Female",84,"Yes","No",48,1,"5G",0,2,0,"Occasional",1,70.65,"No",1,20
"1998-VHJHK","Female",19,"No","No",27,1,"No",0,1,0,"Occasional",12,19.15,"No",0,16
"2000-DHJUY","Female",85,"Yes","No",70,1,"No",3,3,3,"Occasional",24,92.2,"No",0,26
"2001-EWBQU","Female",59,"No","No",60,2,"Fiber optic",2,2,3,"Occasional",24,104.7,"No",0,9
"2001-MCUUW","Male",33,"No","No",46,2,"5G",2,3,3,"Occasional",24,108.65,"No",1,43
"2003-CKLOR","Male",49,"No","No",66,1,"5G",2,2,3,"Frequent",1,99.5,"Yes",0,NA
"2004-OCQXK","Female",43,"No","No",1,1,"No",0,2,2,"Frequent",1,81.95,"Yes",0,NA
"2007-QVGAW","Female",42,"No","No",68,1,"5G",0,1,0,"Occasional",24,19.35,"No",0,38
"2014-MKGMH","Female",45,"No","No",46,2,"5G",0,2,3,"Occasional",12,101.1,"No",0,4
"2017-CCBLH","Female",63,"No","No",8,1,"5G",0,1,0,"Occasional",24,20,"No",0,1
"2018-PZKMU","Male",40,"No","No",9,1,"Fiber optic",0,3,3,"Occasional",1,103.1,"No",0,1
"2019-HDCZY","Male",64,"Yes","No",63,2,"Fiber optic",0,2,3,"Occasional",24,102.6,"No",0,26
"2024-BASKD","Female",64,"No","No",1,1,"5G",0,2,0,"Occasional",1,74.6,"Yes",1,NA
"2025-JKFWI","Male",38,"No","No",13,2,"Fiber optic",0,3,3,"Occasional",1,99,"Yes",0,NA
"2027-DNKIV","Male",61,"Yes","Yes",37,1,"DSL",1,3,0,"Occasional",12,58.75,"No",0,25
"2027-OAQQC","Female",27,"No","No",43,0,"DSL",0,2,3,"Frequent",1,49.05,"Yes",0,NA
"2027-WKXMW","Female",23,"Yes","No",63,2,"Fiber optic",2,3,3,"Occasional",1,108.75,"No",0,22
"2034-CGRHZ","Male",89,"No","No",24,2,"Fiber optic",2,2,3,"Frequent",1,102.95,"Yes",0,NA
"2034-GDRCN","Female",40,"No","No",2,1,"5G",0,2,3,"Frequent",1,90.4,"Yes",1,NA
"2037-SGXHH","Male",40,"Yes","Yes",38,2,"Fiber optic",2,2,1,"Frequent",1,94.65,"Yes",0,NA
"2037-XJFUP","Male",45,"Yes","No",33,1,"DSL",0,2,3,"Occasional",12,95.8,"Yes",1,NA
"2038-LLMLM","Female",62,"No","No",48,2,"5G",0,3,3,"Occasional",1,103.85,"No",0,8
"2038-YSEZE","Female",42,"No","No",29,2,"DSL",3,3,0,"Occasional",1,67.45,"No",0,20
"2039-JONDJ","Male",40,"No","No",27,1,"5G",3,2,0,"Occasional",12,55.45,"No",0,23
"2040-LDIWQ","Male",62,"Yes","Yes",65,2,"5G",2,3,3,"Occasional",24,84.2,"No",1,50
"2040-OBMLJ","Male",26,"No","No",31,2,"5G",0,3,0,"Occasional",12,81.7,"No",1,34
"2040-VZIKE","Female",41,"Yes","No",49,2,"5G",1,2,3,"Occasional",1,100.85,"No",0,17
"2040-XBAVJ","Male",32,"Yes","Yes",72,2,"5G",3,3,3,"Occasional",24,114.45,"No",0,6
"2041-JIJCI","Female",51,"No","No",5,1,"No",2,2,2,"Occasional",1,64,"No",0,13
"2049-BAFNW","Female",19,"No","No",1,0,"DSL",0,3,0,"Occasional",1,35.9,"No",0,43
"2050-ONYDQ","Female",58,"No","No",65,1,"No",0,1,0,"Occasional",24,26,"No",0,39
"2055-BFOCC","Male",67,"Yes","No",63,1,"DSL",3,3,3,"Occasional",12,84,"No",0,8
"2055-SIFSS","Female",89,"Yes","No",55,2,"5G",0,2,0,"Occasional",1,51.65,"No",1,20
"2057-BOYKM","Female",84,"Yes","No",72,2,"5G",3,3,0,"Occasional",24,96.6,"No",0,12
"2057-ZBLPD","Female",32,"Yes","No",21,2,"Fiber optic",0,2,2,"Frequent",1,86.5,"Yes",0,NA
"2067-QYTCF","Female",46,"Yes","No",64,2,"Fiber optic",2,3,3,"Occasional",1,111.15,"No",0,22
"2068-WWXQZ","Male",20,"No","No",46,1,"No",0,1,0,"Occasional",24,20.05,"No",0,20
"2070-FNEXE","Female",66,"No","No",7,1,"5G",1,2,0,"Frequent",1,76.45,"Yes",1,NA
"2072-ZVJJX","Male",20,"Yes","No",68,2,"No",0,1,0,"Occasional",24,25.25,"No",0,4
"2074-GKOWZ","Male",59,"Yes","Yes",2,1,"5G",0,2,3,"Occasional",1,89.55,"Yes",0,NA
"2075-PUEPR","Male",64,"No","No",55,1,"5G",0,1,0,"Occasional",24,19.35,"No",1,34
"2075-RMJIK","Female",40,"Yes","Yes",5,1,"DSL",1,2,0,"Occasional",1,49.4,"No",0,14
"2077-DDHJK","Female",48,"Yes","No",68,2,"5G",3,3,0,"Occasional",24,70.9,"No",1,21
"2077-MPJQO","Male",88,"Yes","No",7,2,"Fiber optic",0,2,0,"Occasional",1,75.4,"No",0,12
"2079-FBMZK","Female",63,"No","No",6,1,"Fiber optic",0,2,0,"Frequent",1,69.25,"Yes",0,NA
"2080-GKCWQ","Male",21,"No","No",2,1,"Fiber optic",2,2,0,"Occasional",1,74.95,"No",0,25
"2080-SRCDE","Female",53,"No","No",1,2,"5G",0,1,0,"Occasional",1,25.4,"No",1,48
"2081-VEYEH","Male",53,"No","No",3,1,"5G",2,3,3,"Occasional",1,107.95,"No",0,0
"2082-CEFLT","Male",19,"No","No",1,1,"DSL",0,2,0,"Frequent",1,45.6,"Yes",0,NA
"2082-OJVTK","Male",30,"Yes","Yes",29,2,"Fiber optic",0,2,2,"Frequent",1,89.2,"Yes",0,NA
"2085-JVGAD","Male",55,"No","No",37,1,"5G",0,1,0,"Occasional",1,20.35,"No",1,42
"2087-QAREY","Female",39,"Yes","No",22,1,"DSL",2,2,0,"Occasional",1,54.7,"No",0,28
"2088-IEBAU","Female",21,"No","No",68,2,"5G",3,3,3,"Occasional",24,88.15,"No",1,31
"2091-MJTFX","Female",33,"Yes","Yes",30,0,"DSL",0,3,3,"Occasional",1,51.2,"Yes",0,NA
"2097-YVPKN","Male",36,"No","No",65,2,"No",0,1,0,"Occasional",24,25.75,"No",0,25
"2100-BDNSN","Female",58,"Yes","No",5,2,"DSL",0,3,1,"Occasional",1,67.95,"Yes",0,NA
"2103-ZRXFN","Male",45,"No","No",1,2,"DSL",0,2,0,"Occasional",1,50.75,"No",0,40
"2105-PHWON","Female",25,"Yes","No",33,2,"Fiber optic",0,3,2,"Occasional",1,95,"No",0,44
"2107-FBPTK","Female",80,"No","No",30,2,"Fiber optic",2,2,3,"Occasional",1,104.1,"No",0,20
"2108-GLPQB","Male",27,"Yes","No",25,2,"DSL",0,2,0,"Occasional",1,55.55,"No",0,34
"2108-XWMPY","Male",22,"No","No",3,0,"DSL",3,2,0,"Frequent",1,35.45,"Yes",0,NA
"2111-DWYHN","Male",49,"No","No",1,1,"5G",0,1,0,"Occasional",1,21.1,"No",0,31
"2114-MGINA","Female",58,"No","No",14,1,"Fiber optic",0,2,3,"Frequent",1,89.8,"Yes",0,NA
"2121-JAFOM","Female",33,"Yes","No",72,2,"Fiber optic",3,3,3,"Occasional",24,115.55,"No",0,20
"2123-AGEEN","Female",73,"No","No",7,1,"DSL",0,2,1,"Occasional",1,84.35,"No",1,3
"2123-VSCOT","Female",30,"Yes","Yes",59,2,"5G",0,3,1,"Occasional",24,72.1,"No",0,25
"2126-GSEGL","Female",21,"Yes","No",70,2,"DSL",2,3,3,"Occasional",24,84.8,"No",0,10
"2135-DQWAQ","Female",42,"No","No",5,1,"5G",2,2,1,"Occasional",1,85.3,"No",0,40
"2135-RXIHG","Male",60,"No","No",1,1,"5G",0,2,0,"Frequent",1,45.65,"Yes",1,NA
"2137-DQMEV","Male",55,"Yes","Yes",68,0,"DSL",3,2,1,"Occasional",12,44.8,"No",0,9
"2144-ESWKO","Male",38,"No","No",43,0,"DSL",1,2,0,"Occasional",12,35.2,"No",0,39
"2146-EGVDT","Male",19,"Yes","Yes",59,1,"5G",0,1,0,"Occasional",24,19.3,"No",1,69
"2150-OEGBV","Male",43,"No","No",27,1,"No",0,1,0,"Occasional",12,20.1,"No",0,8
"2150-WLKUW","Female",22,"Yes","No",40,2,"DSL",2,2,1,"Occasional",12,63.9,"No",0,22
"2153-MREFK","Female",51,"Yes","No",37,2,"5G",1,3,2,"Occasional",12,99.2,"Yes",0,NA
"2154-KVJFF","Female",24,"No","No",15,2,"Fiber optic",2,2,0,"Frequent",1,79.75,"Yes",0,NA
"2155-AMQRX","Female",29,"No","No",28,2,"5G",0,3,0,"Occasional",1,54.9,"No",0,13
"2160-GPFXD","Male",48,"No","No",54,1,"No",3,3,0,"Occasional",24,65.65,"No",0,36
"2164-SOQXL","Female",43,"No","No",20,1,"No",0,1,0,"Occasional",1,20.05,"No",0,23
"2167-FQSTQ","Female",61,"Yes","No",72,2,"DSL",3,3,3,"Occasional",24,92.4,"No",0,20
"2176-LVPNX","Female",87,"No","No",71,2,"5G",3,3,3,"Occasional",24,89.85,"No",0,44
"2180-DXNEG","Female",57,"No","No",12,1,"Fiber optic",0,2,3,"Frequent",1,96,"Yes",0,NA
"2181-UAESM","Male",28,"No","No",2,1,"5G",1,2,0,"Occasional",1,53.45,"No",1,44
"2187-LZGPL","Female",30,"No","No",7,0,"DSL",2,2,2,"Frequent",1,40.1,"Yes",0,NA
"2188-SXWVT","Female",38,"No","No",34,1,"DSL",3,2,0,"Occasional",12,55,"No",0,18
"2189-UXTKY","Female",28,"Yes","No",22,2,"5G",1,3,3,"Occasional",1,79.2,"Yes",0,NA
"2189-WWOEW","Female",48,"No","Yes",15,1,"5G",2,2,2,"Occasional",1,85.9,"Yes",1,NA
"2190-BCXEC","Female",40,"Yes","No",40,2,"5G",0,3,0,"Occasional",1,78.85,"No",0,22
"2190-PHBHR","Female",52,"Yes","No",72,2,"Fiber optic",3,2,2,"Occasional",24,94.45,"No",0,29
"2192-CKRLV","Female",52,"Yes","No",72,0,"DSL",3,2,2,"Occasional",24,49.2,"No",0,31
"2192-OZITF","Female",30,"No","No",45,2,"DSL",1,3,2,"Occasional",24,73.55,"No",0,23
"2194-IIQOF","Female",56,"Yes","No",71,2,"DSL",3,3,3,"Occasional",24,89.3,"No",0,4
"2195-VVRJF","Male",90,"Yes","No",18,1,"No",1,2,2,"Occasional",1,59.1,"No",0,17
"2195-ZRVAX","Female",59,"Yes","No",47,1,"No",0,2,2,"Frequent",1,85.3,"Yes",0,NA
"2200-DSAAL","Female",56,"No","No",68,2,"DSL",2,2,3,"Occasional",24,80.65,"No",0,13
"2202-OUTMO","Female",55,"Yes","No",34,2,"5G",1,3,0,"Occasional",1,60.85,"No",1,7
"2203-GHNWN","Female",48,"Yes","No",24,2,"Fiber optic",0,2,0,"Occasional",1,79.65,"No",0,26
"2205-LPVGL","Male",68,"Yes","Yes",58,2,"Fiber optic",3,3,0,"Occasional",12,89.85,"No",0,33
"2205-YMZZJ","Male",68,"No","No",7,1,"No",0,2,1,"Frequent",1,84.8,"Yes",0,NA
"2207-NHRJK","Male",43,"No","No",1,1,"5G",2,2,0,"Occasional",1,50.8,"Yes",1,NA
"2207-OBZNX","Male",63,"No","No",7,1,"DSL",1,2,0,"Frequent",1,51,"Yes",0,NA
"2207-QPJED","Female",68,"Yes","No",37,2,"No",0,3,1,"Occasional",1,90,"No",0,15
"2207-RYYRL","Male",63,"No","No",52,2,"No",0,1,0,"Occasional",24,24.55,"No",0,27
"2208-NKVVH","Male",63,"No","No",43,2,"No",0,1,0,"Occasional",24,24.25,"No",0,1
"2208-NQBCT","Female",52,"Yes","Yes",26,1,"5G",3,2,0,"Occasional",1,81.95,"No",0,22
"2208-UGTGR","Male",29,"No","No",56,2,"Fiber optic",2,2,3,"Occasional",1,98.6,"No",0,36
"2209-XADXF","Female",21,"No","No",1,1,"No",0,2,0,"Occasional",1,25.25,"No",0,16
"2211-RMNHO","Female",52,"Yes","Yes",68,2,"DSL",2,3,3,"Occasional",24,85.3,"No",0,31
"2212-LYASK","Male",46,"Yes","Yes",27,0,"5G",2,2,2,"Occasional",12,45.85,"No",0,27
"2215-ZAFGX","Male",46,"No","No",9,2,"Fiber optic",0,2,1,"Occasional",1,85.5,"No",0,38
"2219-MVUSO","Male",38,"No","No",8,1,"DSL",0,2,0,"Frequent",1,45.15,"Yes",0,NA
"2223-GDSHL","Male",29,"Yes","Yes",71,2,"Fiber optic",3,3,3,"Occasional",24,116.05,"No",0,31
"2223-KAGMX","Female",38,"No","No",15,1,"5G",0,1,0,"Occasional",1,19.4,"Yes",0,NA
"2225-ZRGSG","Female",24,"Yes","Yes",70,2,"Fiber optic",3,3,0,"Occasional",24,93.9,"Yes",0,NA
"2228-BZDEE","Female",36,"No","No",54,1,"No",0,1,0,"Occasional",24,20.1,"No",0,21
"2229-DPMBI","Female",39,"No","No",8,1,"No",0,1,0,"Occasional",24,19.5,"No",0,26
"2230-XTUWL","Female",62,"No","No",48,1,"No",0,1,0,"Occasional",24,19.55,"No",0,4
"2232-DMLXU","Female",28,"Yes","No",1,1,"5G",0,2,1,"Occasional",1,55.2,"Yes",1,NA
"2233-FAGXV","Female",22,"Yes","Yes",5,2,"5G",0,1,0,"Frequent",1,24.3,"No",1,13
"2233-TXSIU","Male",62,"Yes","Yes",17,0,"DSL",1,2,1,"Occasional",12,44.45,"No",0,40
"2234-EOFPT","Male",60,"Yes","No",72,1,"5G",3,3,3,"Occasional",24,79.35,"No",0,41
"2235-DWLJU","Female",82,"No","No",6,0,"DSL",0,2,3,"Occasional",1,44.4,"No",0,34
"2235-ZGKPT","Female",37,"Yes","Yes",4,2,"No",0,2,0,"Frequent",1,50.85,"Yes",0,NA
"2237-ZFSMY","Female",61,"No","No",39,1,"Fiber optic",1,3,1,"Occasional",12,95.55,"Yes",0,NA
"2239-CFOUJ","Male",40,"No","No",1,1,"No",0,1,0,"Occasional",12,20.4,"No",0,8
"2239-CGBUZ","Female",25,"Yes","No",51,1,"5G",3,3,0,"Occasional",12,60.5,"No",0,33
"2239-JALAW","Male",52,"No","No",58,2,"5G",2,2,3,"Occasional",12,103.25,"Yes",1,NA
"2240-HSJQD","Male",55,"No","Yes",38,2,"5G",2,2,0,"Occasional",1,81.85,"No",1,57
"2242-MFOTG","Male",58,"No","No",33,2,"Fiber optic",1,2,0,"Occasional",12,80.1,"No",0,12
"2249-YPRNG","Female",55,"Yes","Yes",20,1,"No",2,2,3,"Frequent",1,105.85,"Yes",0,NA
"2251-PYLPB","Male",23,"Yes","No",72,2,"5G",3,3,2,"Occasional",24,79.55,"No",0,30
"2252-ISRNH","Male",60,"Yes","Yes",9,2,"Fiber optic",0,2,1,"Occasional",12,90.35,"No",0,37
"2252-JHJGE","Male",37,"No","No",61,2,"Fiber optic",1,2,3,"Occasional",12,104,"No",0,23
"2252-NKNSI","Male",49,"No","Yes",52,2,"5G",3,3,3,"Occasional",24,85.15,"No",1,36
"2254-DLXRI","Female",61,"No","No",1,2,"Fiber optic",2,2,0,"Occasional",1,79.15,"No",0,7
"2256-YLYLP","Male",61,"Yes","Yes",68,1,"DSL",0,3,3,"Occasional",24,72.95,"No",0,0
"2257-BOVXD","Male",49,"Yes","No",14,2,"DSL",0,3,1,"Occasional",1,66.6,"No",0,19
"2260-USTRB","Female",75,"No","No",2,1,"Fiber optic",0,2,0,"Frequent",1,70.2,"Yes",0,NA
"2262-SLNVK","Female",26,"No","No",1,1,"No",0,2,0,"Occasional",1,70.1,"No",0,32
"2266-FUBDZ","Male",43,"No","No",15,1,"No",0,1,0,"Occasional",24,19.35,"No",0,28
"2267-FPIMA","Male",60,"Yes","No",50,2,"5G",3,2,2,"Occasional",1,94.4,"No",1,41
"2267-WTPYD","Female",81,"Yes","No",57,2,"Fiber optic",2,2,2,"Occasional",1,94,"No",0,17
"2270-CHBFN","Female",20,"Yes","No",44,2,"Fiber optic",3,3,0,"Occasional",1,95.1,"No",0,40
"2272-JKMSI","Female",55,"Yes","Yes",62,2,"5G",2,3,3,"Occasional",12,110.8,"No",0,23
"2272-QAGFO","Female",67,"No","No",14,2,"Fiber optic",0,2,0,"Frequent",1,74.3,"Yes",0,NA
"2272-UOINI","Female",20,"No","No",7,1,"5G",3,3,3,"Occasional",1,78.5,"No",0,1
