"CustomerID","Gender.x","Age.x","Partner.x","Dependents.x","Tenure.x","MultipleLines.x","InternetService.x","OnlineProtect.x","TechSupport.x","Streaming.x","Outage.x","ContractType.x","MonthlyCharges.x","Churn.x","Pilot.x","Gender.y","Age.y","Partner.y","Dependents.y","Tenure.y","MultipleLines.y","InternetService.y","OnlineProtect.y","TechSupport.y","Streaming.y","Outage.y","ContractType.y","MonthlyCharges.y","Churn.y","Pilot.y","ChurnIn"
"1226-JZNKR","Female",56,"No","No",8,1,"5G",0,1,0,"Occasional",12,19.8,"No",0,"Female",56,"No","No",8,1,"5G",0,1,0,"Occasional",12,19.8,"No",0,6
"1227-UDMZR","Female",53,"Yes","No",72,2,"DSL",3,3,3,"Occasional",24,91.15,"No",0,"Female",53,"Yes","No",72,2,"DSL",3,3,3,"Occasional",24,91.15,"No",0,7
"1228-ZLNBX","Male",37,"No","No",21,2,"Fiber optic",0,2,0,"Occasional",1,75.3,"No",0,"Male",37,"No","No",21,2,"Fiber optic",0,2,0,"Occasional",1,75.3,"No",0,12
"1229-RCALF","Female",28,"Yes","No",64,1,"No",3,3,3,"Occasional",12,115,"No",0,"Female",28,"Yes","No",64,1,"No",3,3,3,"Occasional",12,115,"No",0,23
"1236-WFCDV","Male",80,"No","No",14,1,"DSL",0,2,3,"Occasional",1,90.45,"Yes",0,"Male",80,"No","No",14,1,"DSL",0,2,3,"Frequent",1,90.45,"Yes",0,NA
"1237-WIYYZ","Female",53,"No","No",18,1,"No",0,1,0,"Occasional",1,19.55,"No",0,"Female",53,"No","No",18,1,"No",0,1,0,"Occasional",1,19.55,"No",0,43
"1240-HCBOH","Female",62,"No","No",67,2,"No",0,1,0,"Occasional",24,26.1,"No",0,"Female",62,"No","No",67,2,"No",0,1,0,"Occasional",24,26.1,"No",0,26
"1245-HARPS","Female",53,"No","No",14,1,"No",0,1,0,"Occasional",24,20.4,"No",0,"Female",53,"No","No",14,1,"No",0,1,0,"Occasional",24,20.4,"No",0,0
"1247-QBVSH","Female",58,"Yes","Yes",43,1,"5G",2,2,0,"Occasional",1,50.2,"No",0,"Female",58,"Yes","Yes",43,1,"5G",2,2,0,"Occasional",1,50.2,"No",0,39
"1248-DYXUB","Male",40,"No","No",52,2,"5G",0,1,0,"Occasional",24,24.8,"No",1,"Male",40,"No","No",52,2,"5G",0,1,0,"Occasional",24,24.8,"No",1,50
"1251-KRREG","Male",26,"No","No",2,2,"5G",2,2,0,"Occasional",1,54.4,"Yes",1,"Male",26,"No","No",2,2,"5G",2,2,0,"Frequent",1,54.4,"Yes",1,NA
"1251-STYSZ","Female",73,"No","No",4,2,"5G",1,2,0,"Occasional",1,80.25,"No",0,"Female",73,"No","No",4,2,"5G",1,2,0,"Occasional",1,80.25,"No",0,16
"1257-SXUXQ","Male",62,"No","No",5,1,"5G",0,1,0,"Occasional",1,19.45,"No",0,"Male",62,"No","No",5,1,"5G",0,1,0,"Occasional",1,19.45,"No",0,36
"1258-YMZNM","Female",65,"No","No",27,2,"5G",3,2,3,"Occasional",12,110.5,"No",1,"Female",65,"No","No",27,2,"5G",3,2,3,"Occasional",12,110.5,"No",1,37
"1260-TTRXI","Male",30,"No","No",4,1,"DSL",0,2,2,"Frequent",1,54.3,"Yes",0,"Male",30,"No","No",4,1,"DSL",0,2,2,"Occasional",1,54.3,"Yes",0,NA
"1261-FWTTE","Male",56,"No","No",23,0,"DSL",0,2,2,"Occasional",1,34.65,"No",0,"Male",56,"No","No",23,0,"DSL",0,2,2,"Occasional",1,34.65,"No",0,7
"1262-OPMFY","Female",53,"Yes","No",9,1,"5G",0,2,0,"Frequent",1,75.75,"Yes",0,"Female",53,"Yes","No",9,1,"5G",0,2,0,"Frequent",1,75.75,"Yes",0,NA
"1264-BYWMS","Male",40,"No","No",55,2,"Fiber optic",0,2,3,"Frequent",1,96.8,"Yes",0,"Male",40,"No","No",55,2,"Fiber optic",0,2,3,"Frequent",1,96.8,"Yes",0,NA
"1264-FUHCX","Female",58,"Yes","No",49,0,"DSL",2,3,3,"Occasional",12,56.3,"No",0,"Female",58,"Yes","No",49,0,"DSL",2,3,3,"Occasional",12,56.3,"No",0,21
"1265-BCFEO","Female",55,"Yes","No",71,1,"No",0,3,3,"Occasional",24,80.45,"No",0,"Female",55,"Yes","No",71,1,"No",0,3,3,"Occasional",24,80.45,"No",0,39
"1265-HVPZB","Male",27,"Yes","No",59,1,"5G",3,2,1,"Occasional",12,66.4,"No",0,"Male",27,"Yes","No",59,1,"5G",3,2,1,"Occasional",12,66.4,"No",0,13
"1265-XTECC","Female",65,"Yes","No",68,2,"Fiber optic",3,2,2,"Frequent",12,96.55,"Yes",0,"Female",65,"Yes","No",68,2,"Fiber optic",3,2,2,"Frequent",12,96.55,"Yes",0,NA
"1265-ZFOSD","Female",50,"Yes","No",64,1,"No",3,3,2,"Occasional",24,81.3,"No",0,"Female",50,"Yes","No",64,1,"No",3,3,2,"Occasional",24,81.3,"No",0,14
"1266-NZYUI","Female",21,"Yes","Yes",72,2,"5G",1,3,0,"Occasional",24,66.85,"No",1,"Female",21,"Yes","Yes",72,2,"5G",1,3,0,"Occasional",24,66.85,"No",1,9
"1268-ASBGA","Female",89,"Yes","No",16,2,"Fiber optic",0,2,2,"Frequent",1,85.35,"Yes",0,"Female",89,"Yes","No",16,2,"Fiber optic",0,2,2,"Frequent",1,85.35,"Yes",0,NA
"1269-FOYWN","Male",35,"No","No",44,1,"No",0,1,0,"Occasional",12,20,"No",0,"Male",35,"No","No",44,1,"No",0,1,0,"Occasional",12,20,"No",0,21
"1270-XKUCC","Female",61,"No","No",30,1,"No",0,1,0,"Occasional",24,19.7,"No",0,"Female",61,"No","No",30,1,"No",0,1,0,"Occasional",24,19.7,"No",0,42
"1285-OKIPP","Male",20,"No","No",1,1,"5G",0,2,2,"Frequent",1,79.9,"Yes",1,"Male",20,"No","No",1,1,"5G",0,2,2,"Frequent",1,79.9,"Yes",1,NA
"1291-CUOCY","Male",62,"Yes","No",72,2,"5G",2,3,3,"Occasional",24,110.6,"No",0,"Male",62,"Yes","No",72,2,"5G",2,3,3,"Occasional",24,110.6,"No",0,39
"1293-BSEUN","Female",50,"No","No",72,1,"No",0,1,0,"Occasional",24,20.7,"No",0,"Female",50,"No","No",72,1,"No",0,1,0,"Occasional",24,20.7,"No",0,8
"1297-VQDRP","Male",73,"Yes","Yes",68,2,"5G",0,3,3,"Occasional",12,107.15,"No",1,"Male",73,"Yes","Yes",68,2,"5G",0,3,3,"Occasional",12,107.15,"No",1,8
"1298-PHBTI","Male",19,"Yes","Yes",71,2,"DSL",2,3,0,"Occasional",24,84.8,"No",0,"Male",19,"Yes","Yes",71,2,"DSL",2,3,0,"Occasional",24,84.8,"No",0,25
"1299-AURJA","Female",61,"No","No",70,2,"5G",0,1,0,"Occasional",24,24.7,"No",0,"Female",61,"No","No",70,2,"5G",0,1,0,"Occasional",24,24.7,"No",0,40
"1301-LOPVR","Male",63,"Yes","Yes",29,0,"DSL",3,3,2,"Occasional",12,55.35,"No",0,"Male",63,"Yes","Yes",29,0,"DSL",3,3,2,"Occasional",12,55.35,"No",0,45
"1302-TPUBN","Male",20,"No","No",66,1,"No",0,1,0,"Occasional",24,19.35,"No",0,"Male",20,"No","No",66,1,"No",0,1,0,"Occasional",24,19.35,"No",0,8
"1302-UHBDD","Male",68,"No","No",20,1,"5G",0,2,3,"Occasional",1,89.95,"No",0,"Male",68,"No","No",20,1,"5G",0,2,3,"Occasional",1,89.95,"No",0,1
"1303-SRDOK","Female",55,"No","No",55,1,"No",0,2,0,"Occasional",24,69.05,"No",0,"Female",55,"No","No",55,1,"No",0,2,0,"Occasional",24,69.05,"No",0,4
"1304-BCCFO","Male",54,"Yes","No",9,1,"5G",0,2,3,"Occasional",1,70.05,"No",1,"Male",54,"Yes","No",9,1,"5G",0,2,3,"Occasional",1,70.05,"No",1,33
"1304-NECVQ","Female",83,"No","No",2,2,"Fiber optic",0,2,0,"Frequent",1,78.55,"Yes",0,"Female",83,"No","No",2,2,"Fiber optic",0,2,0,"Frequent",1,78.55,"Yes",0,NA
"1304-SEGFY","Female",28,"Yes","No",72,2,"Fiber optic",0,2,3,"Occasional",24,97.85,"No",0,"Female",28,"Yes","No",72,2,"Fiber optic",0,2,3,"Occasional",24,97.85,"No",0,41
"1306-RPWXZ","Female",48,"No","No",49,1,"5G",0,1,0,"Occasional",24,20.45,"No",0,"Female",48,"No","No",49,1,"5G",0,1,0,"Occasional",24,20.45,"No",0,33
"1307-ATKGB","Male",60,"No","No",24,1,"Fiber optic",2,2,2,"Occasional",1,89.55,"No",0,"Male",60,"No","No",24,1,"Fiber optic",2,2,2,"Occasional",1,89.55,"No",0,17
"1307-TVUFB","Male",82,"No","No",42,2,"5G",2,2,0,"Occasional",1,79.35,"No",1,"Male",82,"No","No",42,2,"5G",2,2,0,"Occasional",1,79.35,"No",1,32
"1309-XGFSN","Male",65,"Yes","Yes",52,2,"DSL",2,2,3,"Occasional",12,80.85,"No",0,"Male",65,"Yes","Yes",52,2,"DSL",2,2,3,"Occasional",12,80.85,"No",0,20
"1310-QRITU","Female",35,"No","No",18,2,"DSL",0,2,0,"Occasional",1,50.3,"No",0,"Female",35,"No","No",18,2,"DSL",0,2,0,"Occasional",1,50.3,"No",0,27
"1319-YLZJG","Male",55,"Yes","No",12,1,"Fiber optic",3,2,0,"Occasional",1,84.6,"No",0,"Male",55,"Yes","No",12,1,"Fiber optic",3,2,0,"Occasional",1,84.6,"No",0,35
"1320-GVNHT","Male",45,"Yes","Yes",72,2,"Fiber optic",3,2,3,"Occasional",24,108.4,"No",0,"Male",45,"Yes","Yes",72,2,"Fiber optic",3,2,3,"Occasional",24,108.4,"No",0,22
"1320-HTRDR","Female",47,"No","No",3,2,"Fiber optic",0,2,0,"Frequent",1,75.5,"Yes",0,"Female",47,"No","No",3,2,"Fiber optic",0,2,0,"Frequent",1,75.5,"Yes",0,NA
"1320-REHCS","Male",85,"No","No",52,2,"5G",2,3,3,"Occasional",1,110.75,"No",0,"Male",85,"No","No",52,2,"5G",2,3,3,"Occasional",1,110.75,"No",0,1
"1323-OOEPC","Female",39,"Yes","No",53,1,"No",2,2,3,"Frequent",1,98.4,"Yes",0,"Female",39,"Yes","No",53,1,"No",2,2,3,"Frequent",1,98.4,"Yes",0,NA
"1324-NLTJE","Female",82,"No","No",15,2,"DSL",0,3,0,"Occasional",1,55,"Yes",0,"Female",82,"No","No",15,2,"DSL",0,3,0,"Occasional",1,55,"Yes",0,NA
"1329-VHWNP","Female",50,"No","No",7,0,"DSL",0,2,0,"Occasional",1,25.05,"No",0,"Female",50,"No","No",7,0,"DSL",0,2,0,"Occasional",1,25.05,"No",0,14
"1333-PBMXB","Female",39,"No","No",54,2,"No",0,1,0,"Occasional",12,24.75,"No",0,"Female",39,"No","No",54,2,"No",0,1,0,"Occasional",12,24.75,"No",0,40
"1334-FJSVR","Male",36,"No","No",1,0,"DSL",0,2,0,"Frequent",1,24.25,"Yes",0,"Male",36,"No","No",1,0,"DSL",0,2,0,"Frequent",1,24.25,"Yes",0,NA
"1334-PDUKM","Female",25,"Yes","No",68,2,"Fiber optic",2,2,0,"Occasional",12,86.45,"No",0,"Female",25,"Yes","No",68,2,"Fiber optic",2,2,0,"Occasional",12,86.45,"No",0,37
"1335-MXCSE","Male",59,"No","No",55,1,"DSL",0,3,0,"Occasional",24,55.25,"No",0,"Male",59,"No","No",55,1,"DSL",0,3,0,"Occasional",24,55.25,"No",0,32
"1335-NTIUC","Male",22,"No","No",9,0,"DSL",0,2,0,"Occasional",1,24.95,"No",0,"Male",22,"No","No",9,0,"DSL",0,2,0,"Occasional",1,24.95,"No",0,10
"1342-JPNKI","Male",53,"No","No",10,2,"DSL",0,2,1,"Frequent",1,86.05,"Yes",1,"Male",53,"No","No",10,2,"DSL",0,2,1,"Frequent",1,86.05,"Yes",1,NA
"1343-EHPYB","Male",29,"Yes","No",63,2,"5G",2,2,3,"Occasional",1,103.4,"Yes",1,"Male",29,"Yes","No",63,2,"5G",2,2,3,"Frequent",1,103.4,"Yes",1,NA
"1345-ZUKID","Male",22,"No","No",14,1,"No",0,1,0,"Occasional",12,19.35,"No",0,"Male",22,"No","No",14,1,"No",0,1,0,"Occasional",12,19.35,"No",0,24
"1346-UFHAX","Female",35,"No","No",13,2,"DSL",1,2,0,"Occasional",1,80,"No",0,"Female",35,"No","No",13,2,"DSL",1,2,0,"Occasional",1,80,"No",0,41
"1347-KTTTA","Male",48,"Yes","No",64,1,"5G",2,3,3,"Occasional",12,102.45,"No",1,"Male",48,"Yes","No",64,1,"5G",2,3,3,"Occasional",12,102.45,"No",1,62
"1349-WXNGG","Male",58,"No","No",1,1,"DSL",0,1,0,"Occasional",1,20.05,"Yes",0,"Male",58,"No","No",1,1,"DSL",0,1,0,"Occasional",1,20.05,"Yes",0,NA
"1352-HNSAW","Female",45,"Yes","Yes",72,2,"5G",3,3,3,"Occasional",24,115.6,"No",1,"Female",45,"Yes","Yes",72,2,"5G",3,3,3,"Occasional",24,115.6,"No",1,1
"1352-VHKAJ","Male",27,"Yes","Yes",27,2,"5G",0,3,3,"Occasional",1,71.6,"No",0,"Male",27,"Yes","Yes",27,2,"5G",0,3,3,"Occasional",1,71.6,"No",0,30
"1353-GHZOS","Male",54,"Yes","No",22,1,"DSL",1,2,1,"Occasional",12,59.75,"No",0,"Male",54,"Yes","No",22,1,"DSL",1,2,1,"Occasional",12,59.75,"No",0,21
"1353-LJWEM","Male",20,"No","No",11,1,"DSL",2,3,0,"Occasional",1,60.9,"No",0,"Male",20,"No","No",11,1,"DSL",2,3,0,"Occasional",1,60.9,"No",0,20
"1355-KUSBG","Female",49,"Yes","Yes",7,2,"DSL",0,2,0,"Occasional",1,48.8,"No",0,"Female",49,"Yes","Yes",7,2,"DSL",0,2,0,"Occasional",1,48.8,"No",0,6
"1357-MVDOZ","Male",64,"Yes","Yes",11,2,"No",0,2,1,"Occasional",1,59.65,"No",0,"Male",64,"Yes","Yes",11,2,"No",0,2,1,"Occasional",1,59.65,"No",0,26
"1360-JYXKQ","Female",70,"Yes","No",54,1,"Fiber optic",0,3,3,"Occasional",12,99.1,"No",0,"Female",70,"Yes","No",54,1,"Fiber optic",0,3,3,"Occasional",12,99.1,"No",0,4
"1360-RCYRT","Male",21,"Yes","Yes",23,0,"DSL",0,3,0,"Occasional",1,30.35,"No",0,"Male",21,"Yes","Yes",23,0,"DSL",0,3,0,"Occasional",1,30.35,"No",0,41
"1363-TXLSL","Male",89,"Yes","No",1,1,"Fiber optic",0,2,0,"Frequent",1,70.3,"Yes",0,"Male",89,"Yes","No",1,1,"Fiber optic",0,2,0,"Frequent",1,70.3,"Yes",0,NA
"1370-GGAWX","Female",41,"No","No",46,1,"No",2,2,2,"Occasional",12,94.15,"No",0,"Female",41,"No","No",46,1,"No",2,2,2,"Occasional",12,94.15,"No",0,43
"1371-DWPAZ","Female",32,"Yes","Yes",0,0,"5G",3,3,1,"Occasional",24,56.05,"No",0,"Female",32,"Yes","Yes",0,0,"5G",3,3,1,"Occasional",24,56.05,"No",0,9
"1371-OJCEK","Female",51,"No","No",48,2,"5G",0,1,0,"Occasional",12,24.35,"No",0,"Female",51,"No","No",48,2,"5G",0,1,0,"Occasional",12,24.35,"No",0,20
"1371-WEPDS","Male",85,"Yes","No",40,1,"DSL",0,2,2,"Occasional",12,55.8,"No",0,"Male",85,"Yes","No",40,1,"DSL",0,2,2,"Occasional",12,55.8,"No",0,39
"1373-ORVIZ","Female",51,"Yes","Yes",11,2,"5G",0,3,2,"Occasional",1,66.35,"Yes",0,"Female",51,"Yes","Yes",11,2,"5G",0,3,2,"Occasional",1,66.35,"Yes",0,NA
"1374-DMZUI","Female",89,"No","No",4,2,"5G",0,2,3,"Occasional",1,94.3,"Yes",1,"Female",89,"No","No",4,2,"5G",0,2,3,"Frequent",1,94.3,"Yes",1,NA
"1376-HHBDV","Female",42,"No","No",30,1,"DSL",1,2,0,"Occasional",1,48.8,"No",0,"Female",42,"No","No",30,1,"DSL",1,2,0,"Occasional",1,48.8,"No",0,36
"1385-TQOZW","Female",22,"No","No",9,1,"No",0,1,0,"Occasional",1,20.45,"No",0,"Female",22,"No","No",9,1,"No",0,1,0,"Occasional",1,20.45,"No",0,12
"1386-ZIKUV","Male",58,"No","No",7,1,"No",0,1,0,"Occasional",1,18.95,"No",0,"Male",58,"No","No",7,1,"No",0,1,0,"Occasional",1,18.95,"No",0,29
"1391-UBDAR","Male",30,"No","No",11,1,"5G",0,2,0,"Occasional",1,72.9,"No",0,"Male",30,"No","No",11,1,"5G",0,2,0,"Occasional",1,72.9,"No",0,25
"1394-SUIUH","Female",68,"Yes","No",44,1,"Fiber optic",3,3,0,"Occasional",1,85.15,"No",0,"Female",68,"Yes","No",44,1,"Fiber optic",3,3,0,"Occasional",1,85.15,"No",0,0
"1395-OFUWC","Male",20,"Yes","Yes",43,0,"DSL",2,2,0,"Occasional",1,29.3,"No",0,"Male",20,"Yes","Yes",43,0,"DSL",2,2,0,"Occasional",1,29.3,"No",0,1
"1395-WSWXR","Male",21,"No","No",24,1,"No",0,1,0,"Occasional",24,20.75,"No",0,"Male",21,"No","No",24,1,"No",0,1,0,"Occasional",24,20.75,"No",0,45
"1396-QWFBJ","Female",41,"Yes","Yes",21,1,"Fiber optic",2,2,0,"Frequent",1,74.05,"Yes",0,"Female",41,"Yes","Yes",21,1,"Fiber optic",2,2,0,"Frequent",1,74.05,"Yes",0,NA
"1397-XKKWR","Male",50,"No","No",7,0,"DSL",1,2,0,"Occasional",12,35.3,"No",0,"Male",50,"No","No",7,0,"DSL",1,2,0,"Occasional",12,35.3,"No",0,5
"1399-OUPJN","Female",38,"No","No",57,1,"No",0,1,0,"Occasional",24,19.75,"No",0,"Female",38,"No","No",57,1,"No",0,1,0,"Occasional",24,19.75,"No",0,32
"1400-WIVLL","Male",58,"Yes","No",57,1,"No",0,3,3,"Occasional",24,107.95,"No",0,"Male",58,"Yes","No",57,1,"No",0,3,3,"Occasional",24,107.95,"No",0,12
"1403-GYAFU","Male",55,"No","No",70,1,"5G",0,1,0,"Occasional",24,20.05,"No",1,"Male",55,"No","No",70,1,"5G",0,1,0,"Occasional",24,20.05,"No",1,39
"1403-LKLIK","Female",40,"No","No",33,2,"No",0,1,0,"Occasional",12,20.1,"No",0,"Female",40,"No","No",33,2,"No",0,1,0,"Occasional",12,20.1,"No",0,10
"1410-RSCMR","Male",62,"Yes","Yes",7,1,"5G",1,3,2,"Occasional",1,71.35,"No",1,"Male",62,"Yes","Yes",7,1,"5G",1,3,2,"Occasional",1,71.35,"No",1,6
"1421-HCERK","Male",70,"Yes","No",30,2,"Fiber optic",3,3,1,"Occasional",1,105.7,"No",0,"Male",70,"Yes","No",30,2,"Fiber optic",3,3,1,"Occasional",1,105.7,"No",0,43
"1422-DGUBX","Male",46,"Yes","No",32,2,"Fiber optic",0,3,0,"Occasional",12,79.25,"No",0,"Male",46,"Yes","No",32,2,"Fiber optic",0,3,0,"Occasional",12,79.25,"No",0,33
"1423-BMPBQ","Female",21,"Yes","Yes",1,1,"5G",0,1,0,"Occasional",1,19,"No",1,"Female",21,"Yes","Yes",1,1,"5G",0,1,0,"Occasional",1,19,"No",1,42
"1427-VERSM","Female",20,"Yes","No",56,1,"Fiber optic",0,3,3,"Occasional",1,98.7,"No",0,"Female",20,"Yes","No",56,1,"Fiber optic",0,3,3,"Occasional",1,98.7,"No",0,18
"1428-GTBJJ","Male",57,"No","No",11,1,"No",2,2,0,"Frequent",1,74.55,"Yes",0,"Male",57,"No","No",11,1,"No",2,2,0,"Frequent",1,74.55,"Yes",0,NA
"1430-SFQSA","Male",60,"No","No",29,0,"5G",1,3,0,"Occasional",12,35.6,"No",0,"Male",60,"No","No",29,0,"5G",1,3,0,"Occasional",12,35.6,"No",0,26
"1431-AIDJQ","Male",34,"Yes","Yes",33,1,"DSL",2,3,3,"Occasional",24,82.1,"No",0,"Male",34,"Yes","Yes",33,1,"DSL",2,3,3,"Occasional",24,82.1,"No",0,22
"1431-CYWMH","Female",44,"No","No",22,1,"No",0,1,0,"Occasional",1,19.05,"No",0,"Female",44,"No","No",22,1,"No",0,1,0,"Occasional",1,19.05,"No",0,41
"1432-FPAXX","Female",41,"No","No",29,1,"No",2,2,0,"Frequent",1,30.6,"Yes",0,"Female",41,"No","No",29,1,"No",2,2,0,"Frequent",1,30.6,"Yes",0,NA
"1436-ZMJAN","Female",37,"Yes","No",10,1,"DSL",0,2,3,"Occasional",1,67.8,"No",0,"Female",37,"Yes","No",10,1,"DSL",0,2,3,"Occasional",1,67.8,"No",0,36
"1442-OKRJE","Male",23,"Yes","Yes",66,1,"5G",3,2,3,"Occasional",12,103.15,"No",0,"Male",23,"Yes","Yes",66,1,"5G",3,2,3,"Occasional",12,103.15,"No",0,36
"1447-PJGGA","Female",48,"No","No",57,1,"5G",0,2,3,"Frequent",24,95.25,"Yes",0,"Female",48,"No","No",57,1,"5G",0,2,3,"Frequent",24,95.25,"Yes",0,NA
"1448-CYWKC","Female",34,"Yes","Yes",58,2,"Fiber optic",2,2,3,"Occasional",12,105.2,"No",0,"Female",34,"Yes","Yes",58,2,"Fiber optic",2,2,3,"Occasional",12,105.2,"No",0,31
"1448-PWKYE","Male",60,"Yes","Yes",1,1,"5G",0,2,2,"Occasional",1,80,"Yes",1,"Male",60,"Yes","Yes",1,1,"5G",0,2,2,"Frequent",1,80,"Yes",1,NA
"1449-XQEMT","Male",22,"No","No",3,1,"No",0,1,0,"Occasional",1,19.8,"Yes",0,"Male",22,"No","No",3,1,"No",0,1,0,"Occasional",1,19.8,"Yes",0,NA
"1450-GALXR","Female",63,"No","No",10,2,"5G",0,3,3,"Occasional",1,98.5,"Yes",1,"Female",63,"No","No",10,2,"5G",0,3,3,"Occasional",1,98.5,"Yes",1,NA
"1450-SKCVI","Female",25,"No","No",56,1,"Fiber optic",2,2,0,"Occasional",1,73.85,"Yes",0,"Female",25,"No","No",56,1,"Fiber optic",2,2,0,"Occasional",1,73.85,"Yes",0,NA
"1452-KIOVK","Male",32,"No","Yes",22,2,"5G",2,2,1,"Occasional",1,89.1,"No",1,"Male",32,"No","Yes",22,2,"5G",2,2,1,"Occasional",1,89.1,"No",1,59
"1452-UZOSF","Male",55,"Yes","Yes",72,2,"Fiber optic",3,3,1,"Occasional",24,106.1,"No",0,"Male",55,"Yes","Yes",72,2,"Fiber optic",3,3,1,"Occasional",24,106.1,"No",0,21
"1452-VOQCH","Male",45,"No","No",1,2,"5G",0,2,0,"Occasional",1,75.1,"No",1,"Male",45,"No","No",1,2,"5G",0,2,0,"Occasional",1,75.1,"No",1,38
"1455-ESIQH","Male",21,"No","No",1,1,"Fiber optic",0,2,3,"Frequent",1,89.1,"Yes",0,"Male",21,"No","No",1,1,"Fiber optic",0,2,3,"Frequent",1,89.1,"Yes",0,NA
"1456-TWCGB","Male",64,"No","No",4,1,"5G",2,2,0,"Occasional",1,49.25,"No",1,"Male",64,"No","No",4,1,"5G",2,2,0,"Occasional",1,49.25,"No",1,24
"1465-LNTLJ","Male",74,"Yes","No",8,1,"DSL",0,3,2,"Occasional",1,64.4,"No",0,"Male",74,"Yes","No",8,1,"DSL",0,3,2,"Occasional",1,64.4,"No",0,44
"1465-VINDH","Female",43,"Yes","Yes",10,2,"Fiber optic",2,2,3,"Frequent",1,102.1,"Yes",0,"Female",43,"Yes","Yes",10,2,"Fiber optic",2,2,3,"Occasional",1,102.1,"Yes",0,NA
"1465-WCZVT","Female",38,"No","No",3,1,"No",0,1,0,"Occasional",1,19.65,"No",0,"Female",38,"No","No",3,1,"No",0,1,0,"Occasional",1,19.65,"No",0,38
"1468-DEFNC","Male",43,"No","No",64,2,"No",0,1,0,"Occasional",24,24.4,"No",0,"Male",43,"No","No",64,2,"No",0,1,0,"Occasional",24,24.4,"No",0,31
"1469-LBJQJ","Female",44,"Yes","No",66,2,"Fiber optic",2,2,3,"Occasional",1,105.2,"No",0,"Female",44,"Yes","No",66,2,"Fiber optic",2,2,3,"Occasional",1,105.2,"No",0,36
"1472-TNCWL","Male",61,"No","Yes",36,1,"Fiber optic",2,2,3,"Occasional",1,94.7,"No",0,"Male",61,"No","Yes",36,1,"Fiber optic",2,2,3,"Occasional",1,94.7,"No",0,21
"1480-BKXGA","Male",78,"Yes","No",72,2,"5G",3,3,3,"Occasional",24,116.05,"No",1,"Male",78,"Yes","No",72,2,"5G",3,3,3,"Occasional",24,116.05,"No",1,36
"1480-IVEVR","Male",73,"Yes","No",35,2,"Fiber optic",0,2,0,"Occasional",12,81.6,"No",0,"Male",73,"Yes","No",35,2,"Fiber optic",0,2,0,"Occasional",12,81.6,"No",0,1
"1481-ZUWZA","Male",47,"No","No",28,1,"No",3,2,2,"Frequent",1,94.5,"Yes",0,"Male",47,"No","No",28,1,"No",3,2,2,"Frequent",1,94.5,"Yes",0,NA
"1482-OXZSY","Male",32,"No","No",30,2,"Fiber optic",1,2,3,"Occasional",1,100.4,"No",0,"Male",32,"No","No",30,2,"Fiber optic",1,2,3,"Occasional",1,100.4,"No",0,6
"1485-YDHMM","Male",24,"Yes","Yes",52,2,"Fiber optic",2,3,2,"Occasional",1,93.25,"No",0,"Male",24,"Yes","Yes",52,2,"Fiber optic",2,3,2,"Occasional",1,93.25,"No",0,23
"1488-SYSFC","Male",19,"Yes","Yes",31,1,"No",0,1,0,"Occasional",1,20.65,"No",0,"Male",19,"Yes","Yes",31,1,"No",0,1,0,"Occasional",1,20.65,"No",0,38
"1492-QGCLU","Male",65,"No","No",53,2,"5G",1,3,3,"Occasional",1,85.7,"No",0,"Male",65,"No","No",53,2,"5G",1,3,3,"Occasional",1,85.7,"No",0,24
"1493-AMTIE","Male",44,"No","No",1,1,"No",0,1,0,"Occasional",1,20.2,"Yes",0,"Male",44,"No","No",1,1,"No",0,1,0,"Occasional",1,20.2,"Yes",0,NA
"1496-GGSUK","Female",46,"No","No",1,0,"DSL",0,2,0,"Frequent",1,25.7,"Yes",0,"Female",46,"No","No",1,0,"DSL",0,2,0,"Occasional",1,25.7,"Yes",0,NA
"1498-DQNRX","Female",55,"No","No",29,1,"5G",0,1,0,"Occasional",1,19.85,"No",0,"Female",55,"No","No",29,1,"5G",0,1,0,"Occasional",1,19.85,"No",0,10
"1498-NHTLT","Male",34,"Yes","Yes",59,1,"No",3,3,3,"Occasional",24,86.75,"No",0,"Male",34,"Yes","Yes",59,1,"No",3,3,3,"Occasional",24,86.75,"No",0,28
"1501-SGHBW","Male",27,"No","No",2,1,"DSL",0,2,0,"Frequent",1,45.85,"Yes",0,"Male",27,"No","No",2,1,"DSL",0,2,0,"Frequent",1,45.85,"Yes",0,NA
"1502-XFCVR","Female",50,"No","No",58,1,"Fiber optic",3,2,3,"Frequent",12,106.45,"Yes",0,"Female",50,"No","No",58,1,"Fiber optic",3,2,3,"Frequent",12,106.45,"Yes",0,NA
"1508-DFXCU","Male",38,"No","No",12,1,"Fiber optic",0,2,1,"Occasional",1,81.45,"No",0,"Male",38,"No","No",12,1,"Fiber optic",0,2,1,"Occasional",1,81.45,"No",0,14
"1513-XNPPH","Female",48,"No","No",12,1,"No",0,3,2,"Occasional",1,89.4,"Yes",0,"Female",48,"No","No",12,1,"No",0,3,2,"Occasional",1,89.4,"Yes",0,NA
"1518-VOWAV","Female",59,"No","No",9,1,"DSL",3,2,3,"Frequent",1,74.65,"Yes",0,"Female",59,"No","No",9,1,"DSL",3,2,3,"Occasional",1,74.65,"Yes",0,NA
