"CustomerID","Gender.x","Age.x","Partner.x","Dependents.x","Tenure.x","MultipleLines.x","InternetService.x","OnlineProtect.x","TechSupport.x","Streaming.x","Outage.x","ContractType.x","MonthlyCharges.x","Churn.x","Pilot.x","Gender.y","Age.y","Partner.y","Dependents.y","Tenure.y","MultipleLines.y","InternetService.y","OnlineProtect.y","TechSupport.y","Streaming.y","Outage.y","ContractType.y","MonthlyCharges.y","Churn.y","Pilot.y","ChurnIn"
"2636-OHFMN","Male",41,"Yes","No",4,1,"No",2,2,3,"Frequent",1,48.55,"Yes",0,"Male",41,"Yes","No",4,1,"No",2,2,3,"Frequent",1,48.55,"Yes",0,NA
"2636-SJDOU","Male",21,"No","No",64,2,"5G",3,2,0,"Occasional",12,84.3,"No",1,"Male",21,"No","No",64,2,"5G",3,2,0,"Occasional",12,84.3,"No",1,65
"2637-FKFSY","Female",59,"Yes","No",3,1,"5G",0,2,0,"Occasional",1,46.1,"No",0,"Female",59,"Yes","No",3,1,"5G",0,2,0,"Occasional",1,46.1,"No",0,42
"2639-UGMAZ","Male",84,"No","No",71,0,"5G",3,2,3,"Occasional",12,56.45,"No",1,"Male",84,"No","No",71,0,"5G",3,2,3,"Occasional",12,56.45,"No",1,69
"2640-LYMOV","Male",52,"No","No",2,1,"5G",0,1,0,"Occasional",1,19.65,"No",1,"Male",52,"No","No",2,1,"5G",0,1,0,"Occasional",1,19.65,"No",1,10
"2642-DTVCO","Male",78,"No","No",9,2,"Fiber optic",0,2,2,"Frequent",1,85.05,"Yes",0,"Male",78,"No","No",9,2,"Fiber optic",0,2,2,"Frequent",1,85.05,"Yes",0,NA
"2645-QTLMB","Male",42,"No","No",7,1,"Fiber optic",2,2,3,"Frequent",1,94.25,"Yes",0,"Male",42,"No","No",7,1,"Fiber optic",2,2,3,"Frequent",1,94.25,"Yes",0,NA
"2649-HWLYB","Male",34,"Yes","No",65,2,"DSL",1,3,2,"Occasional",24,76.15,"No",0,"Male",34,"Yes","No",65,2,"DSL",1,3,2,"Occasional",24,76.15,"No",0,29
"2650-GYRYL","Male",56,"No","No",33,1,"No",0,1,0,"Occasional",12,19.45,"No",0,"Male",56,"No","No",33,1,"No",0,1,0,"Occasional",12,19.45,"No",0,14
"2651-ZCBXV","Male",24,"No","No",54,2,"5G",3,3,3,"Occasional",24,108,"No",1,"Male",24,"No","No",54,2,"5G",3,3,3,"Occasional",24,108,"No",1,51
"2654-VBVPB","Female",64,"No","No",1,1,"5G",0,1,0,"Occasional",1,19.9,"No",1,"Female",64,"No","No",1,1,"5G",0,1,0,"Occasional",1,19.9,"No",1,8
"2656-FMOKZ","Female",85,"No","No",15,2,"DSL",0,2,0,"Frequent",1,74.45,"Yes",1,"Female",85,"No","No",15,2,"DSL",0,2,0,"Frequent",1,74.45,"Yes",1,NA
"2656-TABEH","Male",35,"Yes","No",4,2,"Fiber optic",2,2,3,"Frequent",1,100.2,"Yes",0,"Male",35,"Yes","No",4,2,"Fiber optic",2,2,3,"Frequent",1,100.2,"Yes",0,NA
"2657-ALMWY","Female",71,"Yes","No",26,1,"Fiber optic",2,2,2,"Frequent",1,84.95,"Yes",0,"Female",71,"Yes","No",26,1,"Fiber optic",2,2,2,"Frequent",1,84.95,"Yes",0,NA
"2657-VPXTA","Female",19,"Yes","Yes",10,1,"Fiber optic",0,2,3,"Occasional",1,88.85,"No",0,"Female",19,"Yes","Yes",10,1,"Fiber optic",0,2,3,"Occasional",1,88.85,"No",0,11
"2660-EMUBI","Male",66,"No","No",10,2,"5G",0,2,3,"Frequent",1,95.35,"Yes",0,"Male",66,"No","No",10,2,"5G",0,2,3,"Frequent",1,95.35,"Yes",0,NA
"2661-GKBTK","Male",29,"Yes","Yes",60,1,"DSL",2,3,3,"Occasional",24,76.95,"No",0,"Male",29,"Yes","Yes",60,1,"DSL",2,3,3,"Occasional",24,76.95,"No",0,20
"2662-NNTDK","Male",54,"No","No",65,1,"No",0,1,0,"Occasional",12,24.8,"No",0,"Male",54,"No","No",65,1,"No",0,1,0,"Occasional",12,24.8,"No",0,9
"2667-WYLWJ","Female",45,"No","No",8,1,"5G",0,1,0,"Occasional",12,19.75,"Yes",0,"Female",45,"No","No",8,1,"5G",0,1,0,"Occasional",12,19.75,"Yes",0,NA
"2668-TZSPS","Male",63,"No","No",1,1,"No",0,1,0,"Occasional",1,20.45,"No",0,"Male",63,"No","No",1,1,"No",0,1,0,"Occasional",1,20.45,"No",0,27
"2669-OIDSD","Female",43,"Yes","No",48,1,"Fiber optic",0,3,3,"Occasional",1,100.05,"No",0,"Female",43,"Yes","No",48,1,"Fiber optic",0,3,3,"Occasional",1,100.05,"No",0,22
"2672-HUYVI","Female",27,"No","No",6,1,"No",0,2,3,"Frequent",1,91.1,"Yes",0,"Female",27,"No","No",6,1,"No",0,2,3,"Frequent",1,91.1,"Yes",0,NA
"2672-TGEFF","Female",20,"Yes","Yes",37,2,"5G",2,2,1,"Occasional",1,88.8,"No",1,"Female",20,"Yes","Yes",37,2,"5G",2,2,1,"Occasional",1,88.8,"No",1,37
"2673-CXQEU","Female",77,"No","No",56,2,"DSL",3,2,3,"Occasional",12,110.5,"No",1,"Female",77,"No","No",56,2,"DSL",3,2,3,"Occasional",12,110.5,"No",1,70
"2674-MLXMN","Female",66,"No","No",71,2,"Fiber optic",2,2,3,"Occasional",1,99.65,"No",0,"Female",66,"No","No",71,2,"Fiber optic",2,2,3,"Occasional",1,99.65,"No",0,38
"2675-DHUTR","Male",74,"Yes","No",58,2,"Fiber optic",2,2,3,"Occasional",1,98.9,"No",0,"Male",74,"Yes","No",58,2,"Fiber optic",2,2,3,"Occasional",1,98.9,"No",0,4
"2675-IJRGJ","Male",21,"No","No",53,1,"No",0,1,0,"Occasional",24,19.65,"No",0,"Male",21,"No","No",53,1,"No",0,1,0,"Occasional",24,19.65,"No",0,4
"2675-OTVVJ","Male",78,"Yes","No",31,2,"Fiber optic",1,2,1,"Occasional",1,89.45,"No",0,"Male",78,"Yes","No",31,2,"Fiber optic",1,2,1,"Occasional",1,89.45,"No",0,13
"2676-ISHSF","Male",21,"No","No",1,1,"No",0,1,0,"Occasional",1,20.3,"No",0,"Male",21,"No","No",1,1,"No",0,1,0,"Occasional",1,20.3,"No",0,26
"2676-OXPPQ","Male",47,"No","No",6,1,"DSL",3,2,0,"Occasional",1,55.7,"No",0,"Male",47,"No","No",6,1,"DSL",3,2,0,"Occasional",1,55.7,"No",0,22
"2680-XKKNJ","Female",28,"No","No",8,1,"DSL",3,3,0,"Occasional",12,58.2,"No",0,"Female",28,"No","No",8,1,"DSL",3,3,0,"Occasional",12,58.2,"No",0,20
"2682-KEVRP","Female",75,"No","No",22,1,"5G",0,1,0,"Occasional",12,20.05,"No",1,"Female",75,"No","No",22,1,"5G",0,1,0,"Occasional",12,20.05,"No",1,13
"2683-JXWQQ","Male",20,"Yes","Yes",61,0,"5G",1,2,0,"Occasional",1,33.6,"No",0,"Male",20,"Yes","Yes",61,0,"5G",1,2,0,"Occasional",1,33.6,"No",0,25
"2684-EIWEO","Female",79,"No","No",30,2,"5G",3,2,0,"Occasional",1,91.7,"Yes",1,"Female",79,"No","No",30,2,"5G",3,2,0,"Frequent",1,91.7,"Yes",1,NA
"2685-SREOM","Female",30,"Yes","Yes",25,2,"Fiber optic",0,2,2,"Frequent",1,89.1,"Yes",0,"Female",30,"Yes","Yes",25,2,"Fiber optic",0,2,2,"Occasional",1,89.1,"Yes",0,NA
"2690-DVRVK","Male",20,"Yes","Yes",5,1,"No",0,1,0,"Occasional",12,20.55,"No",0,"Male",20,"Yes","Yes",5,1,"No",0,1,0,"Occasional",12,20.55,"No",0,18
"2691-NZETQ","Male",45,"No","No",9,2,"No",0,2,1,"Frequent",1,85.35,"Yes",0,"Male",45,"No","No",9,2,"No",0,2,1,"Frequent",1,85.35,"Yes",0,NA
"2692-AQCPF","Female",23,"Yes","No",65,2,"5G",2,3,3,"Occasional",12,108.05,"No",1,"Female",23,"Yes","No",65,2,"5G",2,3,3,"Occasional",12,108.05,"No",1,27
"2694-CIUMO","Female",62,"No","No",12,2,"Fiber optic",0,3,0,"Occasional",1,79.55,"No",0,"Female",62,"No","No",12,2,"Fiber optic",0,3,0,"Occasional",1,79.55,"No",0,1
"2696-NARTR","Male",47,"No","No",11,1,"Fiber optic",0,3,0,"Occasional",1,73.85,"Yes",0,"Male",47,"No","No",11,1,"Fiber optic",0,3,0,"Occasional",1,73.85,"Yes",0,NA
"2710-WYVXG","Female",44,"No","No",3,1,"DSL",3,3,2,"Occasional",24,71.1,"No",0,"Female",44,"No","No",3,1,"DSL",3,3,2,"Occasional",24,71.1,"No",0,5
"2716-GFZOR","Male",23,"Yes","No",43,1,"Fiber optic",3,2,0,"Occasional",1,86.1,"No",0,"Male",23,"Yes","No",43,1,"Fiber optic",3,2,0,"Occasional",1,86.1,"No",0,30
"2717-HVIZY","Female",47,"No","No",8,1,"No",0,1,0,"Occasional",1,20.05,"No",0,"Female",47,"No","No",8,1,"No",0,1,0,"Occasional",1,20.05,"No",0,31
"2719-BDAQO","Male",44,"No","No",17,1,"5G",1,2,3,"Occasional",1,93.85,"Yes",1,"Male",44,"No","No",17,1,"5G",1,2,3,"Frequent",1,93.85,"Yes",1,NA
"2720-FVBQP","Female",27,"Yes","Yes",6,2,"5G",0,2,0,"Occasional",1,48.95,"No",0,"Female",27,"Yes","Yes",6,2,"5G",0,2,0,"Occasional",1,48.95,"No",0,25
"2720-WGKHP","Male",67,"No","No",2,2,"Fiber optic",0,2,3,"Frequent",1,94,"Yes",0,"Male",67,"No","No",2,2,"Fiber optic",0,2,3,"Occasional",1,94,"Yes",0,NA
"2722-JMONI","Female",77,"Yes","No",1,1,"DSL",1,2,0,"Frequent",1,49.55,"Yes",0,"Female",77,"Yes","No",1,1,"DSL",1,2,0,"Frequent",1,49.55,"Yes",0,NA
"2722-VOJQL","Male",31,"No","No",64,2,"Fiber optic",2,3,3,"Occasional",12,105.65,"Yes",0,"Male",31,"No","No",64,2,"Fiber optic",2,3,3,"Occasional",12,105.65,"Yes",0,NA
"2724-FJDYW","Male",28,"No","Yes",39,0,"DSL",0,3,3,"Occasional",12,54.85,"No",0,"Male",28,"No","Yes",39,0,"DSL",0,3,3,"Occasional",12,54.85,"No",0,19
"2725-KXXWT","Male",57,"Yes","No",1,1,"No",0,2,3,"Frequent",1,90.75,"Yes",0,"Male",57,"Yes","No",1,1,"No",0,2,3,"Frequent",1,90.75,"Yes",0,NA
"2725-TTRIQ","Female",53,"Yes","Yes",72,2,"DSL",1,3,3,"Occasional",24,84.2,"No",0,"Female",53,"Yes","Yes",72,2,"DSL",1,3,3,"Occasional",24,84.2,"No",0,24
"2731-GJRDG","Female",29,"No","No",32,2,"5G",1,3,3,"Occasional",12,109.55,"No",1,"Female",29,"No","No",32,2,"5G",1,3,3,"Occasional",12,109.55,"No",1,30
"2732-ISEZX","Female",43,"No","No",5,1,"5G",0,1,0,"Occasional",1,20.5,"No",1,"Female",43,"No","No",5,1,"5G",0,1,0,"Occasional",1,20.5,"No",1,36
"2739-CACDQ","Female",89,"No","No",17,2,"5G",0,2,0,"Occasional",1,82.65,"No",1,"Female",89,"No","No",17,2,"5G",0,2,0,"Occasional",1,82.65,"No",1,42
"2739-CCZMB","Male",39,"No","No",5,1,"No",0,1,0,"Occasional",1,20.35,"No",0,"Male",39,"No","No",5,1,"No",0,1,0,"Occasional",1,20.35,"No",0,45
"2740-JFBOK","Male",19,"No","No",10,2,"No",0,1,0,"Occasional",1,24,"No",0,"Male",19,"No","No",10,2,"No",0,1,0,"Occasional",1,24,"No",0,16
"2746-DIJLO","Female",53,"No","No",41,1,"No",2,2,0,"Occasional",12,56.3,"No",0,"Female",53,"No","No",41,1,"No",2,2,0,"Occasional",12,56.3,"No",0,44
"2749-CTKAJ","Male",22,"Yes","Yes",22,1,"5G",0,1,0,"Occasional",12,20.15,"No",1,"Male",22,"Yes","Yes",22,1,"5G",0,1,0,"Occasional",12,20.15,"No",1,52
"2753-JMMCV","Male",37,"No","No",65,2,"5G",2,3,2,"Occasional",24,74.2,"No",1,"Male",37,"No","No",65,2,"5G",2,3,2,"Occasional",24,74.2,"No",1,29
"2754-VDLTR","Male",45,"No","Yes",10,2,"Fiber optic",0,2,3,"Frequent",1,95.2,"Yes",0,"Male",45,"No","Yes",10,2,"Fiber optic",0,2,3,"Occasional",1,95.2,"Yes",0,NA
"2754-XBHTB","Female",31,"No","No",9,1,"Fiber optic",0,2,1,"Frequent",1,77.65,"Yes",0,"Female",31,"No","No",9,1,"Fiber optic",0,2,1,"Occasional",1,77.65,"Yes",0,NA
"2758-RNWXS","Male",25,"No","No",35,1,"Fiber optic",1,3,2,"Occasional",12,89.2,"No",0,"Male",25,"No","No",35,1,"Fiber optic",1,3,2,"Occasional",12,89.2,"No",0,28
"2761-XECQW","Male",69,"Yes","No",8,1,"No",2,2,2,"Occasional",1,43.35,"No",0,"Male",69,"Yes","No",8,1,"No",2,2,2,"Occasional",1,43.35,"No",0,25
"2770-NSVDG","Male",20,"Yes","No",24,1,"No",0,2,0,"Occasional",1,29.1,"No",0,"Male",20,"Yes","No",24,1,"No",0,2,0,"Occasional",1,29.1,"No",0,33
"2773-OVBPK","Male",38,"Yes","No",67,2,"Fiber optic",2,3,3,"Occasional",24,111.3,"No",0,"Male",38,"Yes","No",67,2,"Fiber optic",2,3,3,"Occasional",24,111.3,"No",0,39
"2774-LVQUS","Female",66,"Yes","No",15,2,"5G",0,3,0,"Occasional",1,83.05,"Yes",0,"Female",66,"Yes","No",15,2,"5G",0,3,0,"Occasional",1,83.05,"Yes",0,NA
"2777-PHDEI","Female",32,"No","No",1,1,"Fiber optic",0,2,1,"Frequent",1,78.05,"Yes",0,"Female",32,"No","No",1,1,"Fiber optic",0,2,1,"Frequent",1,78.05,"Yes",0,NA
"2778-OCLGR","Male",54,"No","No",24,0,"DSL",1,2,2,"Frequent",1,39.1,"Yes",0,"Male",54,"No","No",24,0,"DSL",1,2,2,"Frequent",1,39.1,"Yes",0,NA
"2782-JEEBU","Male",22,"No","No",21,0,"5G",2,3,0,"Occasional",1,36,"No",0,"Male",22,"No","No",21,0,"5G",2,3,0,"Occasional",1,36,"No",0,14
"2782-LFZVW","Female",43,"No","No",11,2,"5G",0,2,2,"Occasional",1,58.95,"No",1,"Female",43,"No","No",11,2,"5G",0,2,2,"Occasional",1,58.95,"No",1,26
"2786-GCDPI","Female",74,"No","No",50,2,"Fiber optic",0,3,3,"Occasional",1,104.95,"No",0,"Female",74,"No","No",50,2,"Fiber optic",0,3,3,"Occasional",1,104.95,"No",0,32
"2789-CZANW","Female",54,"Yes","Yes",64,2,"Fiber optic",3,3,3,"Occasional",24,110.3,"No",0,"Female",54,"Yes","Yes",64,2,"Fiber optic",3,3,3,"Occasional",24,110.3,"No",0,23
"2789-HQBOU","Male",32,"No","No",3,1,"5G",0,2,2,"Occasional",1,80.35,"No",0,"Male",32,"No","No",3,1,"5G",0,2,2,"Occasional",1,80.35,"No",0,33
"2790-XUYMV","Male",37,"No","Yes",71,1,"No",3,2,0,"Occasional",12,85.45,"No",0,"Male",37,"No","Yes",71,1,"No",3,2,0,"Occasional",12,85.45,"No",0,15
"2791-SFVEW","Female",21,"No","No",9,1,"No",0,1,0,"Occasional",1,20.15,"No",0,"Female",21,"No","No",9,1,"No",0,1,0,"Occasional",1,20.15,"No",0,33
"2792-LSHWX","Female",45,"No","No",1,1,"No",3,3,0,"Occasional",1,83.4,"No",0,"Female",45,"No","No",1,1,"No",3,3,0,"Occasional",1,83.4,"No",0,21
"2792-VPPET","Male",39,"No","No",3,1,"5G",0,1,0,"Occasional",1,20.5,"No",0,"Male",39,"No","No",3,1,"5G",0,1,0,"Occasional",1,20.5,"No",0,29
"2794-XIMMO","Male",36,"Yes","No",53,0,"DSL",2,3,3,"Occasional",12,60.45,"Yes",0,"Male",36,"Yes","No",53,0,"DSL",2,3,3,"Occasional",12,60.45,"Yes",0,NA
"2796-NNUFI","Female",22,"Yes","Yes",46,1,"5G",0,1,0,"Occasional",24,19.95,"No",1,"Female",22,"Yes","Yes",46,1,"5G",0,1,0,"Occasional",24,19.95,"No",1,46
"2798-NYLMZ","Male",45,"Yes","No",71,2,"5G",1,3,3,"Occasional",24,108.55,"No",1,"Male",45,"Yes","No",71,2,"5G",1,3,3,"Occasional",24,108.55,"No",1,42
"2799-ARNLO","Female",79,"Yes","No",5,1,"5G",0,2,0,"Occasional",1,69.35,"No",1,"Female",79,"Yes","No",5,1,"5G",0,2,0,"Occasional",1,69.35,"No",1,51
"2799-TSLAG","Female",48,"No","No",65,2,"No",0,1,0,"Occasional",24,25.3,"No",0,"Female",48,"No","No",65,2,"No",0,1,0,"Occasional",24,25.3,"No",0,21
"2800-QQUSO","Male",25,"No","No",42,2,"Fiber optic",0,3,3,"Occasional",1,100.3,"No",0,"Male",25,"No","No",42,2,"Fiber optic",0,3,3,"Occasional",1,100.3,"No",0,21
"2800-VEQXM","Female",63,"No","No",3,1,"5G",0,2,0,"Occasional",1,74.75,"No",1,"Female",63,"No","No",3,1,"5G",0,2,0,"Occasional",1,74.75,"No",1,7
"2801-NISEI","Male",24,"No","No",24,1,"5G",1,3,0,"Occasional",1,54.95,"No",0,"Male",24,"No","No",24,1,"5G",1,3,0,"Occasional",1,54.95,"No",0,9
"2804-ETQDK","Male",19,"No","Yes",66,1,"5G",0,1,0,"Occasional",24,20.55,"No",1,"Male",19,"No","Yes",66,1,"5G",0,1,0,"Occasional",24,20.55,"No",1,42
"2805-AUFQN","Female",64,"No","No",25,1,"No",0,1,0,"Occasional",24,19.8,"No",0,"Female",64,"No","No",25,1,"No",0,1,0,"Occasional",24,19.8,"No",0,39
"2805-EDJPQ","Female",59,"Yes","Yes",56,2,"5G",2,3,2,"Occasional",12,99.75,"No",1,"Female",59,"Yes","Yes",56,2,"5G",2,3,2,"Occasional",12,99.75,"No",1,34
"2806-MLNTI","Male",89,"Yes","No",52,2,"5G",2,2,3,"Occasional",12,105.1,"No",1,"Male",89,"Yes","No",52,2,"5G",2,2,3,"Occasional",12,105.1,"No",1,18
"2809-ILCYT","Female",58,"No","No",25,2,"5G",0,1,0,"Occasional",12,26.8,"No",0,"Female",58,"No","No",25,2,"5G",0,1,0,"Occasional",12,26.8,"No",0,32
"2810-FTLEM","Female",54,"No","No",16,1,"DSL",1,2,0,"Frequent",1,50.15,"Yes",0,"Female",54,"No","No",16,1,"DSL",1,2,0,"Occasional",1,50.15,"Yes",0,NA
"2812-ENYMO","Male",62,"No","No",26,0,"DSL",1,3,3,"Occasional",12,54.55,"No",0,"Male",62,"No","No",26,0,"DSL",1,3,3,"Occasional",12,54.55,"No",0,9
"2812-REYAT","Female",20,"Yes","No",49,1,"5G",0,1,0,"Occasional",12,20.05,"No",0,"Female",20,"Yes","No",49,1,"5G",0,1,0,"Occasional",12,20.05,"No",0,43
"2812-SFXMJ","Male",50,"No","No",1,1,"5G",0,1,0,"Occasional",1,20.05,"No",0,"Male",50,"No","No",1,1,"5G",0,1,0,"Occasional",1,20.05,"No",0,9
"2815-CPTUL","Male",88,"No","No",5,1,"No",0,2,0,"Frequent",1,70.25,"Yes",0,"Male",88,"No","No",5,1,"No",0,2,0,"Frequent",1,70.25,"Yes",0,NA
"2817-NTQDO","Male",45,"No","No",13,0,"5G",1,3,1,"Occasional",1,45.55,"Yes",1,"Male",45,"No","No",13,0,"5G",1,3,1,"Occasional",1,45.55,"Yes",1,NA
"2819-GWENI","Female",62,"No","No",28,1,"No",0,1,0,"Occasional",12,19.9,"No",0,"Female",62,"No","No",28,1,"No",0,1,0,"Occasional",12,19.9,"No",0,43
"2821-WARNZ","Female",46,"No","No",49,1,"No",0,1,0,"Occasional",12,19.45,"No",0,"Female",46,"No","No",49,1,"No",0,1,0,"Occasional",12,19.45,"No",0,27
"2823-LKABH","Female",63,"No","No",18,2,"Fiber optic",0,3,2,"Occasional",1,95.05,"No",0,"Female",63,"No","No",18,2,"Fiber optic",0,3,2,"Occasional",1,95.05,"No",0,26
"2824-DXNKN","Female",30,"Yes","Yes",72,2,"DSL",1,2,1,"Occasional",24,71.45,"No",0,"Female",30,"Yes","Yes",72,2,"DSL",1,2,1,"Occasional",24,71.45,"No",0,31
"2826-DXLQO","Male",80,"Yes","No",7,0,"5G",1,2,0,"Occasional",1,29.8,"No",1,"Male",80,"Yes","No",7,0,"5G",1,2,0,"Occasional",1,29.8,"No",1,24
"2826-UWHIS","Male",48,"Yes","No",45,2,"5G",2,2,0,"Occasional",1,81.4,"No",1,"Male",48,"Yes","No",45,2,"5G",2,2,0,"Occasional",1,81.4,"No",1,40
"2828-SLQPF","Male",22,"No","No",19,1,"DSL",0,2,0,"Occasional",1,45,"No",0,"Male",22,"No","No",19,1,"DSL",0,2,0,"Occasional",1,45,"No",0,37
"2832-KJCRD","Female",63,"No","No",38,2,"Fiber optic",0,3,3,"Occasional",1,103.65,"No",0,"Female",63,"No","No",38,2,"Fiber optic",0,3,3,"Occasional",1,103.65,"No",0,4
"2832-SCUCO","Female",43,"No","No",2,1,"No",0,1,0,"Occasional",1,19.9,"No",0,"Female",43,"No","No",2,1,"No",0,1,0,"Occasional",1,19.9,"No",0,32
"2833-SLKDQ","Male",46,"No","No",1,1,"5G",0,2,0,"Frequent",1,45.05,"Yes",0,"Male",46,"No","No",1,1,"5G",0,2,0,"Frequent",1,45.05,"Yes",0,NA
"2834-JRTUA","Male",23,"No","No",71,2,"5G",1,3,3,"Occasional",24,108.05,"Yes",1,"Male",23,"No","No",71,2,"5G",1,3,3,"Occasional",24,108.05,"Yes",1,NA
"2834-SPCJV","Male",39,"Yes","No",52,1,"No",1,2,1,"Frequent",1,84.1,"Yes",0,"Male",39,"Yes","No",52,1,"No",1,2,1,"Frequent",1,84.1,"Yes",0,NA
"2840-XANRC","Male",76,"Yes","No",24,1,"5G",0,2,3,"Occasional",1,93.15,"Yes",1,"Male",76,"Yes","No",24,1,"5G",0,2,3,"Frequent",1,93.15,"Yes",1,NA
"2842-BCQGE","Male",43,"No","No",43,2,"Fiber optic",0,2,0,"Occasional",1,75.35,"No",0,"Male",43,"No","No",43,2,"Fiber optic",0,2,0,"Occasional",1,75.35,"No",0,15
"2842-JTCCU","Male",36,"No","No",2,1,"DSL",0,2,0,"Frequent",1,46.05,"Yes",0,"Male",36,"No","No",2,1,"DSL",0,2,0,"Occasional",1,46.05,"Yes",0,NA
"2843-CQMEG","Male",48,"No","No",24,1,"DSL",2,2,0,"Occasional",1,49.7,"No",0,"Male",48,"No","No",24,1,"DSL",2,2,0,"Occasional",1,49.7,"No",0,41
"2845-HSJCY","Female",57,"Yes","Yes",14,2,"5G",0,2,2,"Frequent",1,87.25,"Yes",0,"Female",57,"Yes","Yes",14,2,"5G",0,2,2,"Frequent",1,87.25,"Yes",0,NA
"2845-KDHVX","Female",62,"Yes","No",64,1,"DSL",2,3,2,"Occasional",24,68.3,"No",0,"Female",62,"Yes","No",64,1,"DSL",2,3,2,"Occasional",24,68.3,"No",0,22
"2848-YXSMW","Male",39,"No","No",72,1,"5G",0,1,0,"Occasional",24,19.4,"No",1,"Male",39,"No","No",72,1,"5G",0,1,0,"Occasional",24,19.4,"No",1,69
"2853-CWQFQ","Male",43,"No","Yes",1,1,"DSL",0,3,2,"Occasional",1,59.55,"No",0,"Male",43,"No","Yes",1,1,"DSL",0,3,2,"Occasional",1,59.55,"No",0,30
"2858-EIMXH","Female",69,"Yes","No",53,2,"5G",0,2,3,"Occasional",12,95.85,"No",0,"Female",69,"Yes","No",53,2,"5G",0,2,3,"Occasional",12,95.85,"No",0,54
"2858-MOFSQ","Female",36,"No","Yes",17,1,"No",0,2,0,"Frequent",12,55.85,"Yes",0,"Female",36,"No","Yes",17,1,"No",0,2,0,"Frequent",12,55.85,"Yes",0,NA
"2860-RANUS","Female",82,"No","No",20,2,"Fiber optic",0,2,2,"Frequent",1,85.8,"Yes",0,"Female",82,"No","No",20,2,"Fiber optic",0,2,2,"Frequent",1,85.8,"Yes",0,NA
"2862-JVEOY","Male",20,"No","No",6,1,"No",0,1,0,"Occasional",12,19.15,"No",0,"Male",20,"No","No",6,1,"No",0,1,0,"Occasional",12,19.15,"No",0,16
"2862-PFNIK","Male",19,"No","Yes",1,0,"DSL",0,2,0,"Occasional",1,24.7,"No",0,"Male",19,"No","Yes",1,0,"DSL",0,2,0,"Occasional",1,24.7,"No",0,6
"2863-IMQDR","Female",49,"No","No",61,2,"5G",3,3,3,"Occasional",24,89.65,"No",1,"Female",49,"No","No",61,2,"5G",3,3,3,"Occasional",24,89.65,"No",1,34
"2865-TCHJW","Female",80,"No","No",4,2,"5G",0,2,1,"Occasional",1,89.2,"Yes",1,"Female",80,"No","No",4,2,"5G",0,2,1,"Frequent",1,89.2,"Yes",1,NA
"2866-IKBTM","Female",20,"No","No",1,1,"5G",0,1,0,"Occasional",1,19.55,"No",1,"Female",20,"No","No",1,1,"5G",0,1,0,"Occasional",1,19.55,"No",1,15
"2867-UIMSS","Male",54,"No","No",1,1,"Fiber optic",0,2,2,"Frequent",1,80.5,"Yes",0,"Male",54,"No","No",1,1,"Fiber optic",0,2,2,"Occasional",1,80.5,"Yes",0,NA
"2868-LLSKM","Female",43,"Yes","Yes",68,2,"Fiber optic",2,3,0,"Occasional",12,83.65,"No",0,"Female",43,"Yes","Yes",68,2,"Fiber optic",2,3,0,"Occasional",12,83.65,"No",0,14
"2868-SNELZ","Female",64,"No","No",2,2,"5G",0,2,0,"Frequent",1,80.6,"Yes",1,"Female",64,"No","No",2,2,"5G",0,2,0,"Frequent",1,80.6,"Yes",1,NA
"2869-ADAWR","Female",49,"No","No",45,2,"Fiber optic",2,2,1,"Frequent",1,89.3,"Yes",0,"Female",49,"No","No",45,2,"Fiber optic",2,2,1,"Occasional",1,89.3,"Yes",0,NA
"2874-YXVVA","Female",63,"No","No",34,1,"No",2,3,3,"Occasional",1,105.1,"No",0,"Female",63,"No","No",34,1,"No",2,3,3,"Occasional",1,105.1,"No",0,28
"2876-GZYZC","Female",49,"No","No",13,2,"5G",0,2,2,"Occasional",1,85.95,"No",1,"Female",49,"No","No",13,2,"5G",0,2,2,"Occasional",1,85.95,"No",1,57
"2876-VBBBL","Female",53,"No","No",1,1,"No",0,1,0,"Occasional",1,20.25,"Yes",0,"Female",53,"No","No",1,1,"No",0,1,0,"Occasional",1,20.25,"Yes",0,NA
"2877-VDUER","Female",57,"Yes","Yes",35,0,"DSL",0,3,1,"Occasional",12,40.9,"No",0,"Female",57,"Yes","Yes",35,0,"DSL",0,3,1,"Occasional",12,40.9,"No",0,21
"2878-DHMIN","Male",20,"Yes","Yes",35,1,"No",0,1,0,"Occasional",12,19.9,"No",0,"Male",20,"Yes","Yes",35,1,"No",0,1,0,"Occasional",12,19.9,"No",0,4
"2878-RMWXY","Male",72,"Yes","No",72,2,"5G",3,2,2,"Occasional",24,102.65,"No",0,"Male",72,"Yes","No",72,2,"5G",3,2,2,"Occasional",24,102.65,"No",0,43
"2880-FPNAE","Male",86,"Yes","No",2,1,"Fiber optic",0,2,0,"Occasional",1,74.2,"No",0,"Male",86,"Yes","No",2,1,"Fiber optic",0,2,0,"Occasional",1,74.2,"No",0,9
"2882-DDZPG","Female",42,"No","No",12,1,"No",0,1,0,"Occasional",1,19.45,"No",0,"Female",42,"No","No",12,1,"No",0,1,0,"Occasional",1,19.45,"No",0,3
"2884-GBPFB","Female",45,"Yes","No",35,1,"5G",0,2,0,"Frequent",1,70.3,"Yes",0,"Female",45,"Yes","No",35,1,"5G",0,2,0,"Frequent",1,70.3,"Yes",0,NA
